Район,Сокращённое название,Полное название,Тип организации,ИНН,Адрес одной строкой как в ЕГРЮЛ,Координаты,Статус организации,Дата последних изменений,Дата регистрации,КПП,ОГРН,Дата выдачи ОГРН,ОКАТО,ОКТМО,ОКПО,ОКОГУ,ОКФС,ОКВЭД,Версия справочника ОКВЭД (2001 или 2014),Код ОКОПФ,Полное название ОПФ,Краткое название ОПФ,"Версия справочника ОКОПФ (99, 2012 или 2014)",Должность руководителя,ФИО руководителя,Количество филиалов,Тип подразделения
Бутурлиновский,МКОУ КУЧЕРЯЕВСКАЯ ООШ,МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ КУЧЕРЯЕВСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА БУТУРЛИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ,общеобразовательная организация,3605005962,"397544, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н БУТУРЛИНОВСКИЙ, С. КУЧЕРЯЕВКА, УЛ. ЛЕНИНА, Д.93","50.8813856, 40.9205049",действующая,11-02-2025,19-02-2003,360501001,1033688000433,19-02-2003,20208856001,20608456101,14350608,4210007,14,85.13,2014,75404,Муниципальное казенное учреждение,МКУ,2014,ДИРЕКТОР,Солодунова Вера Владимировна,0,головная организация
Бутурлиновский,МКОУ НИЖНЕКИСЛЯЙСКАЯ СОШ ИМ.ПОЛЯКОВА,МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ НИЖНЕКИСЛЯЙСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМ.ПОЛЯКОВА БУТУРЛИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ,общеобразовательная организация,3605005659,"397535, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н БУТУРЛИНОВСКИЙ, РП. НИЖНИЙ КИСЛЯЙ, УЛ. ШКОЛЬНАЯ, Д.14","50.853337, 40.16222",действующая,24-11-2025,20-12-2002,360501001,1023600646629,20-12-2002,20208560000,20608160051,59566079,4210007,14,85.14,2014,75404,Муниципальное казенное учреждение,МКУ,2014,ДИРЕКТОР,Лапина Ирина Николаевна,0,головная организация
Бутурлиновский,МКОУ ПУЗЕВСКАЯ СОШ,МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ПУЗЕВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА БУТУРЛИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ,общеобразовательная организация,3605005786,"397525, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н БУТУРЛИНОВСКИЙ, С. ПУЗЕВО, УЛ. ЛЕНИНА, Д.103","50.6704329, 40.3899938",действующая,04-08-2025,10-01-2003,360501001,1033688000125,10-01-2003,20208868001,20608468101,13495279,4210007,14,85.14,2014,75404,Муниципальное казенное учреждение,МКУ,2014,ДИРЕКТОР,Горлова Татьяна Петровна,0,головная организация
Бутурлиновский,ОТДЕЛ ПО ОБРАЗОВАНИЮ И МОЛОДЕЖНОЙ ПОЛИТИКЕ,ОТДЕЛ ПО ОБРАЗОВАНИЮ И МОЛОДЕЖНОЙ ПОЛИТИКЕ АДМИНИСТРАЦИИ БУТУРЛИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ,отдел,3605001118,"397500, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н БУТУРЛИНОВСКИЙ, Г. БУТУРЛИНОВКА, ПЛ. ВОЛИ, Д. 9","50.835471, 40.5848055",действующая,10-02-2025,28-06-2002,360501001,1023600646321,04-12-2002,20208501000,20608101001,02104666,3300100,14,84.11.3,2014,75404,Муниципальное казенное учреждение,МКУ,2014,РУКОВОДИТЕЛЬ ОТДЕЛА ПО ОБРАЗОВАНИЮ,Подповетная Лариса Павловна,0,головная организация
Верхнемамонский,"КОУ ВО ""ВЕРХНЕМАМОНСКАЯ ШКОЛА-ИНТЕРНАТ""","КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВОРОНЕЖСКОЙ ОБЛАСТИ ""ВЕРХНЕМАМОНСКАЯ ШКОЛА-ИНТЕРНАТ ДЛЯ ОБУЧАЮЩИХСЯ С ОГРАНИЧЕННЫМИ ВОЗМОЖНОСТЯМИ ЗДОРОВЬЯ""",интернат,3606002001,"396460, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ВЕРХНЕМАМОНСКИЙ, С ВЕРХНИЙ МАМОН, УЛ ВАСИЛЕВСКОГО, Д. 47","50.165127, 40.386184",действующая,10-12-2025,09-01-1996,360601001,1023601069689,04-10-2002,20210804001,20610404101,05208254,2300223,13,85.13,2014,75204,Государственное казенное учреждение субъекта Российской Федерации,ГКУ,2014,ДИРЕКТОР,Лактионов Олег Николаевич,0,головная организация
Верхнемамонский,"КОУ ВО ""ВЕРХНЕМАМОНСКИЙ КАЗАЧИЙ КАДЕТСКИЙ КОРПУС""","КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВОРОНЕЖСКОЙ ОБЛАСТИ ""ВЕРХНЕМАМОНСКИЙ МАТВЕЯ ПЛАТОВА КАЗАЧИЙ КАДЕТСКИЙ КОРПУС""",интернат,3606005588,"396467, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ВЕРХНЕМАМОНСКИЙ, С ГОРОХОВКА, УЛ ВЕРОВА, Д. 18А","50.1078751, 40.1908083",действующая,09-04-2025,30-08-2007,360601001,1073620000475,30-08-2007,20210808001,20610408101,81946740,2300223,13,85.14,2014,75204,Государственное казенное учреждение субъекта Российской Федерации,ГКУ,2014,ДИРЕКТОР,Сорокин Виктор Владимирович,0,головная организация
Верхнемамонский,"МБОО ""ЛИЦЕЙ СЕЛА ВЕРХНИЙ МАМОН""","МУНИЦИПАЛЬНАЯ БЮДЖЕТНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ""ЛИЦЕЙ СЕЛА ВЕРХНИЙ МАМОН ВЕРХНЕМАМОНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ""",общеобразовательная организация,3606002442,"396460, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ВЕРХНЕМАМОНСКИЙ, С. ВЕРХНИЙ МАМОН, УЛ. ШКОЛЬНАЯ, Д.7, ---, ---","50.1725784, 40.3985858",действующая,26-03-2025,15-04-2002,360601001,1023601070877,06-11-2002,20210804001,20610404101,34019471,4210007,14,85.14,2014,75403,Муниципальное бюджетное учреждение,МБУ,2014,ДИРЕКТОР,Ткачев Игорь Викторович,0,головная организация
Верхнемамонский,"МКДОУ ""ВЕРХНЕМАМОНСКИЙ ДЕТСКИЙ САД №2""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ВЕРХНЕМАМОНСКИЙ ДЕТСКИЙ САД №2 ВЕРХНЕМАМОНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ""",дошкольное образование,3606004143,"396461, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ВЕРХНЕМАМОНСКИЙ, С. ВЕРХНИЙ МАМОН, УЛ. БРАТСКАЯ ПЛОЩАДЬ, Д.14А","50.156031, 40.371079",действующая,11-02-2025,30-07-2001,360601001,1023601071493,12-11-2002,20210804001,20610404101,57710490,4210007,14,85.11,2014,75404,Муниципальное казенное учреждение,МКУ,2014,ЗАВЕДУЮЩАЯ,Зеленина Ольга Николаевна,0,головная организация
Верхнемамонский,"МКДОУ ""НИЖНЕМАМОНСКИЙ ДЕТСКИЙ САД №3""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""НИЖНЕМАМОНСКИЙ ДЕТСКИЙ САД №3 ВЕРХНЕМАМОНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ""",дошкольное образование,3606004182,"396472, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ВЕРХНЕМАМОНСКИЙ, С. НИЖНИЙ МАМОН, УЛ. 40 ЛЕТ ПОБЕДЫ, Д.3","50.1918689, 40.5048729",действующая,19-04-2025,22-08-2001,360601001,1023601076730,23-12-2002,20210828001,20610428101,57710537,4210007,14,85.11,2014,75404,Муниципальное казенное учреждение,МКУ,2014,ЗАВЕДУЮЩИЙ,Семенова Анна Леонидовна,0,головная организация
Верхнемамонский,"МКДОУ ""НИЖНЕМАМОНСКИЙ ДЕТСКИЙ САД №8""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""НИЖНЕМАМОНСКИЙ ДЕТСКИЙ САД №8 ВЕРХНЕМАМОНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ""",дошкольное образование,3606004190,"396472, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ВЕРХНЕМАМОНСКИЙ, С. НИЖНИЙ МАМОН, УЛ. ПЕРВОМАЙСКАЯ, Д.39А","50.1555706, 40.5177204",действующая,08-02-2025,22-08-2001,360601001,1023601077004,24-12-2002,20210828001,20610428101,57710543,4210007,14,85.11,2014,75404,Муниципальное казенное учреждение,МКУ,2014,ЗАВЕДУЮЩИЙ,Жердева Анна Павловна,0,головная организация
Верхнемамонский,"МКДОУ ""ЦЕНТР - ВЕРХНЕМАМОНСКИЙ ДЕТСКИЙ САД № 1""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПСИХОЛОГО - ПЕДАГОГИЧЕСКОЙ, МЕДИЦИНСКОЙ И СОЦИАЛЬНОЙ ПОМОЩИ - ВЕРХНЕМАМОНСКИЙ ДЕТСКИЙ САД № 1 ВЕРХНЕМАМОНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ""",дошкольное образование,3606004200,"396460, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ВЕРХНЕМАМОНСКИЙ, С. ВЕРХНИЙ МАМОН, УЛ. 60 ЛЕТ ОКТЯБРЯ, Д.7/4, ---, ---","50.1704347, 40.4047318",действующая,21-01-2026,06-08-2001,360601001,1023601070481,02-11-2002,20210804001,20610404101,57710520,4210007,14,85.11,2014,75404,Муниципальное казенное учреждение,МКУ,2014,ЗАВЕДУЮЩИЙ,Грязева Татьяна Сергеевна,0,головная организация
Верхнемамонский,"МКОУ ""ВЕРХНЕМАМОНСКАЯ ООШ""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ВЕРХНЕМАМОНСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ВЕРХНЕМАМОНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ""",общеобразовательная организация,3606004009,"396461, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ВЕРХНЕМАМОНСКИЙ, С. ВЕРХНИЙ МАМОН, УЛ. ПЕРВОМАЙСКАЯ, Д.3, К.1, -------","50.1471602, 40.3651222",действующая,21-03-2025,14-02-2002,360601001,1023601072010,15-11-2002,20210804001,20610404101,57710388,4210007,14,85.13,2014,75404,Муниципальное казенное учреждение,МКУ,2014,ДИРЕКТОР,Морозов Борис Николаевич,0,головная организация
Верхнемамонский,"МКОУ ""ГОРОХОВСКАЯ СОШ""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ГОРОХОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ВЕРХНЕМАМОНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ""",общеобразовательная организация,3606004030,"396467, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ВЕРХНЕМАМОНСКИЙ, С ГОРОХОВКА, УЛ ВЕРОВА, Д. 18","50.1078751, 40.1908083",действующая,07-02-2025,13-02-2002,360601001,1023601070855,06-11-2002,20210808001,20610408101,57710402,4210007,14,85.14,2014,75404,Муниципальное казенное учреждение,МКУ,2014,ДИРЕКТОР,Мирошников Роман Сергеевич,0,головная организация
Верхнемамонский,"МКОУ ""ДЕРЕЗОВСКАЯ ООШ ИМЕНИ ГЕРОЯ СОВЕТСКОГО СОЮЗА ВАСИЛИЯ ПРОКАТОВА""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕРЕЗОВСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ВЕРХНЕМАМОНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ ИМЕНИ ГЕРОЯ СОВЕТСКОГО СОЮЗА ВАСИЛИЯ ПРОКАТОВА""",общеобразовательная организация,3606004062,"396485, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ВЕРХНЕМАМОНСКИЙ, С. ДЕРЕЗОВКА, УЛ. ПЕРВОМАЙСКАЯ, Д.78, ---, ----","50.0800896, 40.2995109",действующая,25-11-2025,14-02-2002,360601001,1023601071163,09-11-2002,20210812001,20610412101,57710394,4210007,14,85.13,2014,75404,Муниципальное казенное учреждение,МКУ,2014,ДИРЕКТОР,Некрасов Владимир Васильевич,0,головная организация
Верхнемамонский,"МКОУ ""ЛОЗОВСКАЯ СОШ""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЛОЗОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ВЕРХНЕМАМОНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ""",общеобразовательная организация,3606004094,"396465, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ВЕРХНЕМАМОНСКИЙ, С. ЛОЗОВОЕ, УЛ. ПЕРВОМАЙСКАЯ, Д. 15","50.2647008, 40.3519101",действующая,22-05-2025,28-02-2002,360601001,1023601077081,25-12-2002,20210816001,20610416101,57710454,4210007,14,85.14,2014,75404,Муниципальное казенное учреждение,МКУ,2014,ДИРЕКТОР,Полупанова Людмила Александровна,0,головная организация
Верхнемамонский,"МКОУ ""МАМОНОВСКАЯ ООШ""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""МАМОНОВСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ВЕРХНЕМАМОНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ""",общеобразовательная организация,3606004023,"396483, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ВЕРХНЕМАМОНСКИЙ, С. МАМОНОВКА, УЛ. ПЕРВОМАЙСКАЯ, Д.1/2","50.3935599, 40.505583",действующая,06-02-2025,15-02-2002,360601001,1023601073011,23-11-2002,20210824001,20610424101,57710365,4210007,14,85.13,2014,75404,Муниципальное казенное учреждение,МКУ,2014,ДИРЕКТОР,Черных Алла Александровна,0,головная организация
